cidade,estado,id,nome,segmento
São Miguel do Iguaçu,PR,4422,Empresa 4422,Alimentos / Bebida
Paudalho,PE,4423,Empresa 4423,Alimentos / Bebida
Nova Brasilândia,MT,4424,Empresa 4424,Alimentos / Bebida
Fruta de Leite,MG,4425,Empresa 4425,Informática
Macaubal,SP,4426,Empresa 4426,Autopeças
Dois Irmãos do Tocantins,TO,4427,Empresa 4427,Máquinas / Equipamentos
Tomé-Açu,PA,4428,Empresa 4428,Eletrônicos / Eletrodomésticos
São Cristovão do Sul,SC,4429,Empresa 4429,Alimentos / Bebida
Teresópolis,RJ,4430,Empresa 4430,Informática
Amparo do Serra,MG,4431,Empresa 4431,Cosméticos / Perfumaria / Higiene
Cabaceiras,PB,4432,Empresa 4432,Alimentos / Bebida
Galinhos,RN,4433,Empresa 4433,Informática
Marília,SP,4434,Empresa 4434,Máquinas / Equipamentos
Avanhandava,SP,4435,Empresa 4435,Alimentos / Bebida
Betânia do Piauí,PI,4436,Empresa 4436,Decoração / Cama / Mesa / Banho
Salto do Jacuí,RS,4437,Empresa 4437,Cosméticos / Perfumaria / Higiene
Cachoeira do Piriá,PA,4438,Empresa 4438,Cosméticos / Perfumaria / Higiene
Lavrinhas,SP,4439,Empresa 4439,Alimentos / Bebida
Igaci,AL,4440,Empresa 4440,Materiais de Construção
Nossa Senhora dos Remédios,PI,4441,Empresa 4441,Informática
Humberto de Campos,MA,4442,Empresa 4442,Alimentos / Bebida
Nova Candelária,RS,4443,Empresa 4443,Alimentos / Bebida
Tamboara,PR,4444,Empresa 4444,Materiais de Construção
Carrapateira,PB,4445,Empresa 4445,Alimentos / Bebida
Santa Cruz do Arari,PA,4446,Empresa 4446,Informática
Nova Campina,SP,4447,Empresa 4447,Confecção / Textil
Nova Londrina,PR,4448,Empresa 4448,Confecção / Textil
Tapes,RS,4449,Empresa 4449,Calçados
Elesbão Veloso,PI,4450,Empresa 4450,Informática
Tarabai,SP,4451,Empresa 4451,Autopeças
Nossa Senhora do Livramento,MT,4452,Empresa 4452,Alimentos / Bebida
Irapuã,SP,4453,Empresa 4453,Calçados
Arapuá,MG,4454,Empresa 4454,Medicamentos
São Luís Gonzaga do Maranhão,MA,4455,Empresa 4455,Outro
Alto Alegre,RS,4456,Empresa 4456,Outro
Itá,SC,4457,Empresa 4457,Autopeças
Cantagalo,RJ,4458,Empresa 4458,Alimentos / Bebida
Santo Antônio das Missões,RS,4459,Empresa 4459,Materiais de Construção
Panorama,SP,4460,Empresa 4460,Confecção / Textil
Bom Jardim,PE,4461,Empresa 4461,Outro
São Carlos,SC,4462,Empresa 4462,Outro
Jordão,AC,4463,Empresa 4463,Alimentos / Bebida
Nuporanga,SP,4464,Empresa 4464,Cosméticos / Perfumaria / Higiene
Itauçu,GO,4465,Empresa 4465,Áudio / Música / Som
Muniz Ferreira,BA,4466,Empresa 4466,Cosméticos / Perfumaria / Higiene
Cananéia,SP,4467,Empresa 4467,Alimentos / Bebida
Taboleiro Grande,RN,4468,Empresa 4468,Cosméticos / Perfumaria / Higiene
Inhacorá,RS,4469,Empresa 4469,Materiais de Construção
Macau,RN,4470,Empresa 4470,Confecção / Textil
Várzea Nova,BA,4471,Empresa 4471,Outro
Presidente Kubitschek,MG,4472,Empresa 4472,Cosméticos / Perfumaria / Higiene
Aurora,SC,4473,Empresa 4473,Confecção / Textil
Arneiroz,CE,4474,Empresa 4474,Materiais de Construção
Jacupiranga,SP,4475,Empresa 4475,Decoração / Cama / Mesa / Banho
Urupês,SP,4476,Empresa 4476,Eletrônicos / Eletrodomésticos
Martinho Campos,MG,4477,Empresa 4477,Outro
Senador José Bento,MG,4478,Empresa 4478,Informática
Santa Rita d'Oeste,SP,4479,Empresa 4479,Outro
Valente,BA,4480,Empresa 4480,Alimentos / Bebida
Carira,SE,4481,Empresa 4481,Informática
Candeias,MG,4482,Empresa 4482,Eletrônicos / Eletrodomésticos
Cláudio,MG,4483,Empresa 4483,Cosméticos / Perfumaria / Higiene
Dois Irmãos do Tocantins,TO,4484,Empresa 4484,Outro
Santana do Seridó,RN,4485,Empresa 4485,Alimentos / Bebida
Antônio Carlos,SC,4486,Empresa 4486,Alimentos / Bebida
Cosmorama,SP,4487,Empresa 4487,Móveis
Aparecida d'Oeste,SP,4488,Empresa 4488,Alimentos / Bebida
São José do Norte,RS,4489,Empresa 4489,Limpeza / Higiene
Mandaguari,PR,4490,Empresa 4490,Embalagens
Campo Redondo,RN,4491,Empresa 4491,Alimentos / Bebida
Doutor Pedrinho,SC,4492,Empresa 4492,Cosméticos / Perfumaria / Higiene
Monte Alegre do Sul,SP,4493,Empresa 4493,Outro
Escada,PE,4494,Empresa 4494,Móveis
Candeias,BA,4495,Empresa 4495,Alimentos / Bebida
Dom Inocêncio,PI,4496,Empresa 4496,Cosméticos / Perfumaria / Higiene
Primavera de Rondônia,RO,4497,Empresa 4497,Calçados
Bonfim do Piauí,PI,4498,Empresa 4498,Alimentos / Bebida
Paulistas,MG,4499,Empresa 4499,Outro
Ibicaré,SC,4500,Empresa 4500,Pet-Shop
Teotônio Vilela,AL,4501,Empresa 4501,Cosméticos / Perfumaria / Higiene
Leópolis,PR,4502,Empresa 4502,Confecção / Textil
Santa Rosa de Lima,SC,4503,Empresa 4503,Materiais de Construção
Rio Preto da Eva,AM,4504,Empresa 4504,Materiais de Construção
Casimiro de Abreu,RJ,4505,Empresa 4505,Outro
Siderópolis,SC,4506,Empresa 4506,Materiais de Construção
Capela,SE,4507,Empresa 4507,Utilidades
Venha-Ver,RN,4508,Empresa 4508,Pet-Shop
Quipapá,PE,4509,Empresa 4509,Autopeças
Maracanã,PA,4510,Empresa 4510,Cosméticos / Perfumaria / Higiene
Bom Jardim de Minas,MG,4511,Empresa 4511,Cosméticos / Perfumaria / Higiene
Minador do Negrão,AL,4512,Empresa 4512,Calçados
Laranjeiras do Sul,PR,4513,Empresa 4513,Calçados
Massaranduba,PB,4514,Empresa 4514,Medicamentos
Magalhães Barata,PA,4515,Empresa 4515,Informática
Nova Esperança,PR,4516,Empresa 4516,Confecção / Textil
Planaltina do Paraná,PR,4517,Empresa 4517,Pet-Shop
Ibiassucê,BA,4518,Empresa 4518,Alimentos / Bebida
Cachoeira de Goiás,GO,4519,Empresa 4519,Cosméticos / Perfumaria / Higiene
Fortuna de Minas,MG,4520,Empresa 4520,Alimentos / Bebida
Augusto Severo,RN,4521,Empresa 4521,Alimentos / Bebida
Ribeirão Claro,PR,4522,Empresa 4522,Autopeças
Santa Tereza do Tocantins,TO,4523,Empresa 4523,Outro
Santa Rosa do Purus,AC,4524,Empresa 4524,Cosméticos / Perfumaria / Higiene
Boa Hora,PI,4525,Empresa 4525,Cosméticos / Perfumaria / Higiene
Montanhas,RN,4526,Empresa 4526,Outro
Lamarão,BA,4527,Empresa 4527,Confecção / Textil
Campos Novos,SC,4528,Empresa 4528,Cosméticos / Perfumaria / Higiene
Campos Borges,RS,4529,Empresa 4529,Autopeças
Reduto,MG,4530,Empresa 4530,Outro
Gurinhatã,MG,4531,Empresa 4531,Móveis
Ametista do Sul,RS,4532,Empresa 4532,Alimentos / Bebida
Oeiras do Pará,PA,4533,Empresa 4533,Outro
Crisólita,MG,4534,Empresa 4534,Alimentos / Bebida
Taperoá,BA,4535,Empresa 4535,Informática
Serra Branca,PB,4536,Empresa 4536,Alimentos / Bebida
Itaóca,SP,4537,Empresa 4537,Alimentos / Bebida
Cunha,SP,4538,Empresa 4538,Alimentos / Bebida
Ribeirão Bonito,SP,4539,Empresa 4539,Outro
Torrinha,SP,4540,Empresa 4540,Cosméticos / Perfumaria / Higiene
Primavera do Leste,MT,4541,Empresa 4541,Informática
Caracol,PI,4542,Empresa 4542,Outro
São Sebastião da Grama,SP,4543,Empresa 4543,Outro
Mucuri,BA,4544,Empresa 4544,Outro
Descanso,SC,4545,Empresa 4545,Outro
Conceição da Feira,BA,4546,Empresa 4546,Outro
Guaribas,PI,4547,Empresa 4547,Alimentos / Bebida
Guarantã,SP,4548,Empresa 4548,Outro
Tambaú,SP,4549,Empresa 4549,Outro
Turiaçu,MA,4550,Empresa 4550,Cosméticos / Perfumaria / Higiene
Taquarituba,SP,4551,Empresa 4551,Materiais de Construção
Santa Carmem,MT,4552,Empresa 4552,Limpeza / Higiene
Lupércio,SP,4553,Empresa 4553,Confecção / Textil
Guarabira,PB,4554,Empresa 4554,Confecção / Textil
Itajubá,MG,4555,Empresa 4555,Eletrônicos / Eletrodomésticos
Batatais,SP,4556,Empresa 4556,Utilidades
Caiabu,SP,4557,Empresa 4557,Confecção / Textil
Pai Pedro,MG,4558,Empresa 4558,Alimentos / Bebida
Orleans,SC,4559,Empresa 4559,Materiais de Construção
Ouro Verde de Minas,MG,4560,Empresa 4560,Outro
Amparo de São Francisco,SE,4561,Empresa 4561,Alimentos / Bebida
Gramado,RS,4562,Empresa 4562,Embalagens
Guará,SP,4563,Empresa 4563,Informática
Itariri,SP,4564,Empresa 4564,Alimentos / Bebida
Guanambi,BA,4565,Empresa 4565,Alimentos / Bebida
Sapiranga,RS,4566,Empresa 4566,Cosméticos / Perfumaria / Higiene
Lagoa Salgada,RN,4567,Empresa 4567,Confecção / Textil
Sabino,SP,4568,Empresa 4568,Outro
Cordisburgo,MG,4569,Empresa 4569,Outro
Mairipotaba,GO,4570,Empresa 4570,Materiais de Construção
Coimbra,MG,4571,Empresa 4571,Utilidades
Santo Antônio de Posse,SP,4572,Empresa 4572,Outro
Santo Anastácio,SP,4573,Empresa 4573,Materiais de Construção
Augustinópolis,TO,4574,Empresa 4574,Materiais de Construção
Novo Santo Antônio,PI,4575,Empresa 4575,Móveis
Serranópolis do Iguaçu,PR,4576,Empresa 4576,Limpeza / Higiene
Piumhi,MG,4577,Empresa 4577,Confecção / Textil
Paulo Ramos,MA,4578,Empresa 4578,Cosméticos / Perfumaria / Higiene
Augusto Severo,RN,4579,Empresa 4579,Alimentos / Bebida
Extrema,MG,4580,Empresa 4580,Alimentos / Bebida
Pedro Osório,RS,4581,Empresa 4581,Informática
Vitória,ES,4582,Empresa 4582,Outro
São José do Belmonte,PE,4583,Empresa 4583,Confecção / Textil
Brasiléia,AC,4584,Empresa 4584,Calçados
Pinheiro,MA,4585,Empresa 4585,Eletrônicos / Eletrodomésticos
Tramandaí,RS,4586,Empresa 4586,Alimentos / Bebida
Boa Vista do Sul,RS,4587,Empresa 4587,Confecção / Textil
Lamim,MG,4588,Empresa 4588,Informática
Caiçara,RS,4589,Empresa 4589,Outro
Urânia,SP,4590,Empresa 4590,Informática
Santo Augusto,RS,4591,Empresa 4591,Jóias e Bijuterias
Inimutaba,MG,4592,Empresa 4592,Cosméticos / Perfumaria / Higiene
Presidente Médici,RO,4593,Empresa 4593,Alimentos / Bebida
Prudentópolis,PR,4594,Empresa 4594,Alimentos / Bebida
Vassouras,RJ,4595,Empresa 4595,Alimentos / Bebida
Serra do Mel,RN,4596,Empresa 4596,Cosméticos / Perfumaria / Higiene
São Francisco do Maranhão,MA,4597,Empresa 4597,Calçados
Populina,SP,4598,Empresa 4598,Autopeças
Juruena,MT,4599,Empresa 4599,Alimentos / Bebida
Cordeiro,RJ,4600,Empresa 4600,Alimentos / Bebida
Pedra Branca,PB,4601,Empresa 4601,Materiais de Construção
Água Fria,BA,4602,Empresa 4602,Alimentos / Bebida
Juscimeira,MT,4603,Empresa 4603,Eletrônicos / Eletrodomésticos
Toropi,RS,4604,Empresa 4604,Informática
Conceição das Pedras,MG,4605,Empresa 4605,Outro
Cordisburgo,MG,4606,Empresa 4606,Cosméticos / Perfumaria / Higiene
Avanhandava,SP,4607,Empresa 4607,Autopeças
Santo Ângelo,RS,4608,Empresa 4608,Outro
Canto do Buriti,PI,4609,Empresa 4609,Limpeza / Higiene
Barcelos,AM,4610,Empresa 4610,Alimentos / Bebida
Heliópolis,BA,4611,Empresa 4611,Alimentos / Bebida
Pariconha,AL,4612,Empresa 4612,Eletrônicos / Eletrodomésticos
Piranga,MG,4613,Empresa 4613,Informática
Presidente Alves,SP,4614,Empresa 4614,Cosméticos / Perfumaria / Higiene
Serrolândia,BA,4615,Empresa 4615,Informática
Cruzeiro do Sul,PR,4616,Empresa 4616,Utilidades
Camaquã,RS,4617,Empresa 4617,Alimentos / Bebida
Taquarituba,SP,4618,Empresa 4618,Calçados
Zabelê,PB,4619,Empresa 4619,Limpeza / Higiene
Piritiba,BA,4620,Empresa 4620,Cosméticos / Perfumaria / Higiene
Aparecida do Rio Doce,GO,4621,Empresa 4621,Cosméticos / Perfumaria / Higiene
Barra da Estiva,BA,4622,Empresa 4622,Cosméticos / Perfumaria / Higiene
Vianópolis,GO,4623,Empresa 4623,Alimentos / Bebida
Araras,SP,4624,Empresa 4624,Informática
Anahy,PR,4625,Empresa 4625,Informática
Timbiras,MA,4626,Empresa 4626,Alimentos / Bebida
Cândido Mota,SP,4627,Empresa 4627,Máquinas / Equipamentos
Inajá,PR,4628,Empresa 4628,Alimentos / Bebida
Garça,SP,4629,Empresa 4629,Informática
Álvares Machado,SP,4630,Empresa 4630,Medicamentos
Retirolândia,BA,4631,Empresa 4631,Informática
Sumé,PB,4632,Empresa 4632,Eletrônicos / Eletrodomésticos
Carinhanha,BA,4633,Empresa 4633,Informática
Ibipeba,BA,4634,Empresa 4634,Móveis
Nova América,GO,4635,Empresa 4635,Cosméticos / Perfumaria / Higiene
Bom Jesus do Tocantins,PA,4636,Empresa 4636,Alimentos / Bebida
Rialma,GO,4637,Empresa 4637,Outro
Marcação,PB,4638,Empresa 4638,Eletrônicos / Eletrodomésticos
São Joaquim do Monte,PE,4639,Empresa 4639,Alimentos / Bebida
Ouro Preto,MG,4640,Empresa 4640,Cosméticos / Perfumaria / Higiene
Tomazina,PR,4641,Empresa 4641,Limpeza / Higiene
Inocência,MS,4642,Empresa 4642,Máquinas / Equipamentos
Governador Celso Ramos,SC,4643,Empresa 4643,Cosméticos / Perfumaria / Higiene
São José,SC,4644,Empresa 4644,Medicamentos
Augustinópolis,TO,4645,Empresa 4645,Informática
Araruama,RJ,4646,Empresa 4646,Confecção / Textil
General Carneiro,MT,4647,Empresa 4647,Alimentos / Bebida
Sapucaia,RJ,4648,Empresa 4648,Alimentos / Bebida
Salto do Lontra,PR,4649,Empresa 4649,Autopeças
Ibertioga,MG,4650,Empresa 4650,Alimentos / Bebida
Marzagão,GO,4651,Empresa 4651,Embalagens
Turilândia,MA,4652,Empresa 4652,Alimentos / Bebida
São Luíz do Norte,GO,4653,Empresa 4653,Embalagens
Campestre,MG,4654,Empresa 4654,Áudio / Música / Som
Carutapera,MA,4655,Empresa 4655,Materiais de Construção
Oriximiná,PA,4656,Empresa 4656,Embalagens
Japira,PR,4657,Empresa 4657,Alimentos / Bebida
Florestópolis,PR,4658,Empresa 4658,Informática
Botucatu,SP,4659,Empresa 4659,Outro
Itiruçu,BA,4660,Empresa 4660,Máquinas / Equipamentos
Arroio Trinta,SC,4661,Empresa 4661,Outro
Novo Airão,AM,4662,Empresa 4662,Limpeza / Higiene
Cerro Azul,PR,4663,Empresa 4663,Alimentos / Bebida
São Francisco do Piauí,PI,4664,Empresa 4664,Alimentos / Bebida
São Valério da Natividade,TO,4665,Empresa 4665,Confecção / Textil
Equador,RN,4666,Empresa 4666,Áudio / Música / Som
Aracati,CE,4667,Empresa 4667,Alimentos / Bebida
Casinhas,PE,4668,Empresa 4668,Calçados
Patrocínio do Muriaé,MG,4669,Empresa 4669,Calçados
Rondonópolis,MT,4670,Empresa 4670,Alimentos / Bebida
Passa-Vinte,MG,4671,Empresa 4671,Informática
Pirajuí,SP,4672,Empresa 4672,Confecção / Textil
Rio do Fogo,RN,4673,Empresa 4673,Utilidades
Maripá de Minas,MG,4674,Empresa 4674,Pet-Shop
Caém,BA,4675,Empresa 4675,Eletrônicos / Eletrodomésticos
Pacajá,PA,4676,Empresa 4676,Outro
Iraí,RS,4677,Empresa 4677,Autopeças
Leme,SP,4678,Empresa 4678,Outro
São João do Sabugi,RN,4679,Empresa 4679,Alimentos / Bebida
Formosa,GO,4680,Empresa 4680,Informática
Foz do Iguaçu,PR,4681,Empresa 4681,Alimentos / Bebida
São Francisco de Paula,RS,4682,Empresa 4682,Cosméticos / Perfumaria / Higiene
Barra do Guarita,RS,4683,Empresa 4683,Outro
Serrano do Maranhão,MA,4684,Empresa 4684,Brinquedos
Coluna,MG,4685,Empresa 4685,Cosméticos / Perfumaria / Higiene
Itaquiraí,MS,4686,Empresa 4686,Informática
Acaiaca,MG,4687,Empresa 4687,Alimentos / Bebida
Sabino,SP,4688,Empresa 4688,Cosméticos / Perfumaria / Higiene
Campos Altos,MG,4689,Empresa 4689,Informática
Buritirama,BA,4690,Empresa 4690,Eletrônicos / Eletrodomésticos
Várzea Grande,PI,4691,Empresa 4691,Limpeza / Higiene
Salgadinho,PB,4692,Empresa 4692,Decoração / Cama / Mesa / Banho
Breves,PA,4693,Empresa 4693,Alimentos / Bebida
Sítio d'Abadia,GO,4694,Empresa 4694,Confecção / Textil
Chapadinha,MA,4695,Empresa 4695,Alimentos / Bebida
Adamantina,SP,4696,Empresa 4696,Confecção / Textil
Fartura do Piauí,PI,4697,Empresa 4697,Alimentos / Bebida
Sumidouro,RJ,4698,Empresa 4698,Materiais de Construção
Alcobaça,BA,4699,Empresa 4699,Cosméticos / Perfumaria / Higiene
Japeri,RJ,4700,Empresa 4700,Decoração / Cama / Mesa / Banho
Cajueiro da Praia,PI,4701,Empresa 4701,Jóias e Bijuterias
Campos Novos,SC,4702,Empresa 4702,Alimentos / Bebida
Aceguá,RS,4703,Empresa 4703,Informática
Santana do Acaraú,CE,4704,Empresa 4704,Informática
Floresta do Araguaia,PA,4705,Empresa 4705,Autopeças
Patis,MG,4706,Empresa 4706,Outro
Valente,BA,4707,Empresa 4707,Cosméticos / Perfumaria / Higiene
Nonoai,RS,4708,Empresa 4708,Outro
Caracol,PI,4709,Empresa 4709,Outro
Capela do Alto,SP,4710,Empresa 4710,Utilidades
Coronel Freitas,SC,4711,Empresa 4711,Alimentos / Bebida
Manoel Urbano,AC,4712,Empresa 4712,Informática
Riachão do Dantas,SE,4713,Empresa 4713,Alimentos / Bebida
Santa Isabel do Ivaí,PR,4714,Empresa 4714,Cosméticos / Perfumaria / Higiene
Liberato Salzano,RS,4715,Empresa 4715,Alimentos / Bebida
Buritis,MG,4716,Empresa 4716,Alimentos / Bebida
Canápolis,MG,4717,Empresa 4717,Informática
Senador Sá,CE,4718,Empresa 4718,Alimentos / Bebida
São José dos Quatro Marcos,MT,4719,Empresa 4719,Outro
Santa Maria da Boa Vista,PE,4720,Empresa 4720,Áudio / Música / Som
Mato Leitão,RS,4721,Empresa 4721,Alimentos / Bebida
Candeias do Jamari,RO,4722,Empresa 4722,Confecção / Textil
São Geraldo,MG,4723,Empresa 4723,Confecção / Textil
Claraval,MG,4724,Empresa 4724,Cosméticos / Perfumaria / Higiene
Capão Bonito do Sul,RS,4725,Empresa 4725,Outro
Seara,SC,4726,Empresa 4726,Outro
Santa Isabel do Pará,PA,4727,Empresa 4727,Informática
Vila Valério,ES,4728,Empresa 4728,Outro
André da Rocha,RS,4729,Empresa 4729,Jóias e Bijuterias
Ituaçu,BA,4730,Empresa 4730,Cosméticos / Perfumaria / Higiene
Mairiporã,SP,4731,Empresa 4731,Limpeza / Higiene
Nioaque,MS,4732,Empresa 4732,Alimentos / Bebida
Desterro de Entre Rios,MG,4733,Empresa 4733,Cosméticos / Perfumaria / Higiene
São João do Caiuá,PR,4734,Empresa 4734,Outro
Edealina,GO,4735,Empresa 4735,Alimentos / Bebida
Jataizinho,PR,4736,Empresa 4736,Outro
Colniza,MT,4737,Empresa 4737,Informática
Barra D'Alcântara,PI,4738,Empresa 4738,Máquinas / Equipamentos
Pitangueiras,SP,4739,Empresa 4739,Outro
Lebon Régis,SC,4740,Empresa 4740,Outro
Santana do Paraíso,MG,4741,Empresa 4741,Outro
Curuá,PA,4742,Empresa 4742,Outro
Flores de Goiás,GO,4743,Empresa 4743,Alimentos / Bebida
Lavínia,SP,4744,Empresa 4744,Alimentos / Bebida
Crissiumal,RS,4745,Empresa 4745,Alimentos / Bebida
São João do Araguaia,PA,4746,Empresa 4746,Materiais de Construção
Jandaia do Sul,PR,4747,Empresa 4747,Outro
Sério,RS,4748,Empresa 4748,Informática
Machadinho D'Oeste,RO,4749,Empresa 4749,Alimentos / Bebida
Medicilândia,PA,4750,Empresa 4750,Alimentos / Bebida
Vera Cruz,SP,4751,Empresa 4751,Informática
Sumidouro,RJ,4752,Empresa 4752,Alimentos / Bebida
Nova Veneza,GO,4753,Empresa 4753,Cosméticos / Perfumaria / Higiene
Santa Cruz do Piauí,PI,4754,Empresa 4754,Alimentos / Bebida
Nova Brasilândia D'Oeste,RO,4755,Empresa 4755,Outro
Couto de Magalhães,TO,4756,Empresa 4756,Informática
São Pedro do Suaçuí,MG,4757,Empresa 4757,Alimentos / Bebida
Chavantes,SP,4758,Empresa 4758,Alimentos / Bebida
Avanhandava,SP,4759,Empresa 4759,Autopeças
Montanhas,RN,4760,Empresa 4760,Alimentos / Bebida
São Miguel dos Campos,AL,4761,Empresa 4761,Utilidades
Inhumas,GO,4762,Empresa 4762,Materiais de Construção
Guapirama,PR,4763,Empresa 4763,Informática
Aliança,PE,4764,Empresa 4764,Informática
Penaforte,CE,4765,Empresa 4765,Confecção / Textil
Dom Inocêncio,PI,4766,Empresa 4766,Outro
Jaguaré,ES,4767,Empresa 4767,Cosméticos / Perfumaria / Higiene
Sarandi,RS,4768,Empresa 4768,Embalagens
Serranópolis do Iguaçu,PR,4769,Empresa 4769,Móveis
São Pedro do Paraná,PR,4770,Empresa 4770,Alimentos / Bebida
Encantado,RS,4771,Empresa 4771,Embalagens
Wenceslau Braz,PR,4772,Empresa 4772,Decoração / Cama / Mesa / Banho
Orizona,GO,4773,Empresa 4773,Alimentos / Bebida
São Gonçalo do Piauí,PI,4774,Empresa 4774,Outro
Votuporanga,SP,4775,Empresa 4775,Informática
Sapiranga,RS,4776,Empresa 4776,Informática
Sapucaia,RJ,4777,Empresa 4777,Confecção / Textil
Santa Rita do Itueto,MG,4778,Empresa 4778,Móveis
São Francisco de Assis,RS,4779,Empresa 4779,Pet-Shop
Igrejinha,RS,4780,Empresa 4780,Jóias e Bijuterias
Marumbi,PR,4781,Empresa 4781,Alimentos / Bebida
Imaruí,SC,4782,Empresa 4782,Outro
Campo Azul,MG,4783,Empresa 4783,Alimentos / Bebida
Itapiranga,AM,4784,Empresa 4784,Cosméticos / Perfumaria / Higiene
Brás Pires,MG,4785,Empresa 4785,Informática
Dom Expedito Lopes,PI,4786,Empresa 4786,Confecção / Textil
Esplanada,BA,4787,Empresa 4787,Outro
Serra Azul,SP,4788,Empresa 4788,Materiais de Construção
Lindóia,SP,4789,Empresa 4789,Alimentos / Bebida
Campo Limpo Paulista,SP,4790,Empresa 4790,Outro
Senador José Porfírio,PA,4791,Empresa 4791,Cosméticos / Perfumaria / Higiene
Frei Paulo,SE,4792,Empresa 4792,Informática
Campo Belo,MG,4793,Empresa 4793,Alimentos / Bebida
Jucurutu,RN,4794,Empresa 4794,Materiais de Construção
Santa Bárbara do Tugúrio,MG,4795,Empresa 4795,Outro
Palmeira d'Oeste,SP,4796,Empresa 4796,Alimentos / Bebida
Nilópolis,RJ,4797,Empresa 4797,Alimentos / Bebida
Garuva,SC,4798,Empresa 4798,Outro
Brasileira,PI,4799,Empresa 4799,Autopeças
Mulungu,PB,4800,Empresa 4800,Utilidades
Rochedo de Minas,MG,4801,Empresa 4801,Alimentos / Bebida
Cruzeiro do Sul,RS,4802,Empresa 4802,Materiais de Construção
Manaus,AM,4803,Empresa 4803,Confecção / Textil
Água Fria de Goiás,GO,4804,Empresa 4804,Alimentos / Bebida
André da Rocha,RS,4805,Empresa 4805,Confecção / Textil
Nova Alvorada,RS,4806,Empresa 4806,Outro
Jaboticatubas,MG,4807,Empresa 4807,Utilidades
Santana de Pirapama,MG,4808,Empresa 4808,Limpeza / Higiene
Tucumã,PA,4809,Empresa 4809,Alimentos / Bebida
Ibitinga,SP,4810,Empresa 4810,Jóias e Bijuterias
Pugmil,TO,4811,Empresa 4811,Alimentos / Bebida
Santa Inês,PB,4812,Empresa 4812,Autopeças
Adrianópolis,PR,4813,Empresa 4813,Alimentos / Bebida
Tocantins,MG,4814,Empresa 4814,Embalagens
São Francisco de Assis do Piauí,PI,4815,Empresa 4815,Cosméticos / Perfumaria / Higiene
Lagoa Seca,PB,4816,Empresa 4816,Móveis
União Paulista,SP,4817,Empresa 4817,Medicamentos
Araújos,MG,4818,Empresa 4818,Outro
Coxixola,PB,4819,Empresa 4819,Materiais de Construção
São José do Povo,MT,4820,Empresa 4820,Cosméticos / Perfumaria / Higiene
Arauá,SE,4821,Empresa 4821,Cosméticos / Perfumaria / Higiene
Boa Esperança,PR,4822,Empresa 4822,Pet-Shop
Eldorado,MS,4823,Empresa 4823,Cosméticos / Perfumaria / Higiene
Junqueirópolis,SP,4824,Empresa 4824,Alimentos / Bebida
Coqueiro Seco,AL,4825,Empresa 4825,Informática
Rebouças,PR,4826,Empresa 4826,Eletrônicos / Eletrodomésticos
Mimoso de Goiás,GO,4827,Empresa 4827,Outro
Orobó,PE,4828,Empresa 4828,Embalagens
Sidrolândia,MS,4829,Empresa 4829,Cosméticos / Perfumaria / Higiene
Dores do Indaiá,MG,4830,Empresa 4830,Outro
Barreiras do Piauí,PI,4831,Empresa 4831,Confecção / Textil
Crisólita,MG,4832,Empresa 4832,Outro
Feliz Deserto,AL,4833,Empresa 4833,Cosméticos / Perfumaria / Higiene
Nova Iorque,MA,4834,Empresa 4834,Alimentos / Bebida
